run,symbol,entry_date,entry_price,exit_date,exit_price,qty,exit_reason
baseline_net,TITAN,2025-10-31T00:00:00+00:00,3746.7,2025-11-07T00:00:00+00:00,3769.3,13,rank_dropout
baseline_net,JSWSTEEL,2025-10-31T00:00:00+00:00,1206,2025-11-07T00:00:00+00:00,1171.7,41,rank_dropout
baseline_net,EICHERMOT,2025-10-31T00:00:00+00:00,7007,2025-11-07T00:00:00+00:00,6886,6,rank_dropout
baseline_net,IOC,2025-10-31T00:00:00+00:00,165.9,2025-11-14T00:00:00+00:00,171.25,301,rank_dropout
baseline_net,BANKBARODA,2025-10-31T00:00:00+00:00,278.4,2025-11-14T00:00:00+00:00,286.75,179,rank_dropout
baseline_net,AUBANK,2025-10-31T00:00:00+00:00,877.85,2025-11-14T00:00:00+00:00,890.6,56,rank_dropout
baseline_net,IDFCFIRSTB,2025-10-31T00:00:00+00:00,81.77,2025-11-14T00:00:00+00:00,80.43,611,rank_dropout
baseline_net,LTF,2025-10-31T00:00:00+00:00,270.49,2025-11-14T00:00:00+00:00,294.15,184,rank_dropout
baseline_net,PAYTM,2025-10-31T00:00:00+00:00,1303.2,2025-11-14T00:00:00+00:00,1299.2,38,rank_dropout
baseline_net,RBLBANK,2025-10-31T00:00:00+00:00,326.35,2025-11-14T00:00:00+00:00,318.65,153,rank_dropout
baseline_net,SHRIRAMFIN,2025-11-07T00:00:00+00:00,816.35,2025-11-14T00:00:00+00:00,809.3,61,rank_dropout
baseline_net,CHENNPETRO,2025-11-07T00:00:00+00:00,1016.3,2025-11-14T00:00:00+00:00,1029,49,rank_dropout
baseline_net,M&M,2025-11-07T00:00:00+00:00,3690.2,2025-11-14T00:00:00+00:00,3698.6,13,rank_dropout
baseline_net,CCL,2025-11-07T00:00:00+00:00,1025.15,2025-11-14T00:00:00+00:00,1053.1,48,rank_dropout
baseline_net,CANFINHOME,2025-11-07T00:00:00+00:00,880.75,2025-11-14T00:00:00+00:00,884.65,56,rank_dropout
baseline_net,GMRAIRPORT,2025-11-07T00:00:00+00:00,95.66,2025-11-14T00:00:00+00:00,95.67,522,rank_dropout
baseline_net,NEULANDLAB,2025-11-07T00:00:00+00:00,17837,2025-11-14T00:00:00+00:00,17461,2,rank_dropout
baseline_net,CANBK,2025-10-31T00:00:00+00:00,136.99,2025-11-21T00:00:00+00:00,145.77,364,rank_dropout
baseline_net,BANKINDIA,2025-11-07T00:00:00+00:00,144.58,2025-11-21T00:00:00+00:00,145.46,345,rank_dropout
baseline_net,UPL,2025-11-07T00:00:00+00:00,747.95,2025-11-21T00:00:00+00:00,750.85,66,rank_dropout
baseline_net,LAURUSLABS,2025-11-07T00:00:00+00:00,982.15,2025-11-21T00:00:00+00:00,978.2,50,rank_dropout
baseline_net,CUB,2025-11-14T00:00:00+00:00,203.45,2025-11-21T00:00:00+00:00,197.54,245,rank_dropout
baseline_net,ADANIPORTS,2025-11-14T00:00:00+00:00,1512.7,2025-11-21T00:00:00+00:00,1479.8,33,rank_dropout
baseline_net,MUTHOOTFIN,2025-11-14T00:00:00+00:00,3725.6,2025-11-21T00:00:00+00:00,3636,13,rank_dropout
baseline_net,MCX,2025-11-14T00:00:00+00:00,1933.3,2025-11-21T00:00:00+00:00,1936.6,25,rank_dropout
baseline_net,IDEA,2025-11-14T00:00:00+00:00,10.94,2025-11-21T00:00:00+00:00,9.97,4570,rank_dropout
baseline_net,TORNTPHARM,2025-11-14T00:00:00+00:00,3831.8,2025-11-21T00:00:00+00:00,3686.5,13,rank_dropout
baseline_net,ASAHIINDIA,2025-11-14T00:00:00+00:00,969.35,2025-11-21T00:00:00+00:00,983.35,51,rank_dropout
baseline_net,SYRMA,2025-11-14T00:00:00+00:00,894.35,2025-11-21T00:00:00+00:00,835.9,55,rank_dropout
baseline_net,STARHEALTH,2025-11-14T00:00:00+00:00,522.45,2025-11-21T00:00:00+00:00,491.4,94,rank_dropout
baseline_net,SBILIFE,2025-10-31T00:00:00+00:00,1955.7,2025-11-28T00:00:00+00:00,1966,25,rank_dropout
baseline_net,ASIANPAINT,2025-11-14T00:00:00+00:00,2906.4,2025-11-28T00:00:00+00:00,2874.4,17,rank_dropout
baseline_net,SBIN,2025-11-14T00:00:00+00:00,967.85,2025-11-28T00:00:00+00:00,979,51,rank_dropout
baseline_net,LT,2025-11-14T00:00:00+00:00,4004.4,2025-11-28T00:00:00+00:00,4069.6,12,rank_dropout
baseline_net,BHARTIARTL,2025-11-14T00:00:00+00:00,2100.7,2025-11-28T00:00:00+00:00,2101.6,23,rank_dropout
baseline_net,AXISBANK,2025-11-21T00:00:00+00:00,1275.8,2025-11-28T00:00:00+00:00,1279.7,39,rank_dropout
baseline_net,EICHERMOT,2025-11-21T00:00:00+00:00,7134.5,2025-11-28T00:00:00+00:00,7053.5,7,rank_dropout
baseline_net,TATACONSUM,2025-11-21T00:00:00+00:00,1183.1,2025-11-28T00:00:00+00:00,1172.4,42,rank_dropout
baseline_net,NYKAA,2025-11-21T00:00:00+00:00,268.52,2025-11-28T00:00:00+00:00,267.31,186,rank_dropout
baseline_net,SHRIRAMFIN,2025-11-21T00:00:00+00:00,823.3,2025-11-28T00:00:00+00:00,851.65,60,rank_dropout
baseline_net,NESTLEIND,2025-11-21T00:00:00+00:00,1280.7,2025-11-28T00:00:00+00:00,1261.1,39,rank_dropout
baseline_net,KIRLOSENG,2025-11-21T00:00:00+00:00,1163.2,2025-11-28T00:00:00+00:00,1124.85,29,rank_dropout
baseline_net,TITAN,2025-11-14T00:00:00+00:00,3829.2,2025-12-05T00:00:00+00:00,3813.3,13,rank_dropout
baseline_net,RELIANCE,2025-11-21T00:00:00+00:00,1546.6,2025-12-05T00:00:00+00:00,1540.6,32,rank_dropout
baseline_net,GMRAIRPORT,2025-11-21T00:00:00+00:00,104.05,2025-12-05T00:00:00+00:00,103.51,480,rank_dropout
baseline_net,M&MFIN,2025-11-28T00:00:00+00:00,371.85,2025-12-05T00:00:00+00:00,367.55,134,rank_dropout
baseline_net,IIFL,2025-11-28T00:00:00+00:00,578.7,2025-12-05T00:00:00+00:00,569.35,86,rank_dropout
baseline_net,AIAENG,2025-11-28T00:00:00+00:00,3862.6,2025-12-05T00:00:00+00:00,3765.8,12,rank_dropout
baseline_net,CANBK,2025-11-28T00:00:00+00:00,151.58,2025-12-05T00:00:00+00:00,148.64,329,rank_dropout
baseline_net,CUMMINSIND,2025-11-28T00:00:00+00:00,4479.3,2025-12-05T00:00:00+00:00,4468.9,11,rank_dropout
baseline_net,ADANIPORTS,2025-11-28T00:00:00+00:00,1516.9,2025-12-05T00:00:00+00:00,1509.4,32,rank_dropout
baseline_net,PNB,2025-11-28T00:00:00+00:00,124.5,2025-12-05T00:00:00+00:00,121.71,262,rank_dropout
baseline_net,HEROMOTOCO,2025-11-21T00:00:00+00:00,6002.5,2025-12-12T00:00:00+00:00,5960,8,rank_dropout
baseline_net,M&M,2025-11-21T00:00:00+00:00,3749.6,2025-12-12T00:00:00+00:00,3679.6,13,rank_dropout
baseline_net,AUBANK,2025-11-21T00:00:00+00:00,915.35,2025-12-12T00:00:00+00:00,968.05,54,rank_dropout
baseline_net,HDFCBANK,2025-11-21T00:00:00+00:00,998.05,2025-12-12T00:00:00+00:00,1001.5,50,rank_dropout
baseline_net,LAURUSLABS,2025-11-28T00:00:00+00:00,1031.35,2025-12-12T00:00:00+00:00,1012.3,48,rank_dropout
baseline_net,LTF,2025-11-28T00:00:00+00:00,312.35,2025-12-12T00:00:00+00:00,307.85,160,rank_dropout
baseline_net,PTCIL,2025-12-05T00:00:00+00:00,18875,2025-12-12T00:00:00+00:00,18235,2,rank_dropout
baseline_net,ASIANPAINT,2025-12-05T00:00:00+00:00,2968.5,2025-12-12T00:00:00+00:00,2764.8,16,rank_dropout
baseline_net,MCX,2025-12-05T00:00:00+00:00,2068.6,2025-12-12T00:00:00+00:00,2032.4,24,rank_dropout
baseline_net,COFORGE,2025-12-05T00:00:00+00:00,1977.9,2025-12-12T00:00:00+00:00,1851,25,rank_dropout
baseline_net,TVSMOTOR,2025-12-05T00:00:00+00:00,3665.4,2025-12-12T00:00:00+00:00,3655.2,13,rank_dropout
baseline_net,SHRIRAMFIN,2025-12-05T00:00:00+00:00,854.9,2025-12-12T00:00:00+00:00,848,52,rank_dropout
baseline_net,ABCAPITAL,2025-11-28T00:00:00+00:00,358.05,2025-12-19T00:00:00+00:00,348.7,139,rank_dropout
baseline_net,MUTHOOTFIN,2025-11-28T00:00:00+00:00,3744.2,2025-12-19T00:00:00+00:00,3781.2,13,rank_dropout
baseline_net,EICHERMOT,2025-12-05T00:00:00+00:00,7208,2025-12-19T00:00:00+00:00,7217,6,rank_dropout
baseline_net,AXISBANK,2025-12-05T00:00:00+00:00,1282.5,2025-12-19T00:00:00+00:00,1230.6,38,rank_dropout
baseline_net,CUMMINSIND,2025-12-12T00:00:00+00:00,4600.2,2025-12-19T00:00:00+00:00,4410.4,10,rank_dropout
baseline_net,LT,2025-12-12T00:00:00+00:00,4074.1,2025-12-19T00:00:00+00:00,4073.5,12,rank_dropout
baseline_net,NAVINFLUOR,2025-12-12T00:00:00+00:00,6122.5,2025-12-19T00:00:00+00:00,5845,8,rank_dropout
baseline_net,ADANIPORTS,2025-12-12T00:00:00+00:00,1522.8,2025-12-19T00:00:00+00:00,1496.4,12,rank_dropout
baseline_net,FEDERALBNK,2025-10-31T00:00:00+00:00,236.61,2025-12-26T00:00:00+00:00,262,211,rank_dropout
baseline_net,MOTHERSON,2025-11-28T00:00:00+00:00,116.31,2025-12-26T00:00:00+00:00,119.29,429,rank_dropout
baseline_net,IDEA,2025-12-12T00:00:00+00:00,11.64,2025-12-26T00:00:00+00:00,11.94,4295,rank_dropout
baseline_net,ASHOKLEY,2025-12-12T00:00:00+00:00,163.86,2025-12-26T00:00:00+00:00,174.68,305,rank_dropout
baseline_net,CANFINHOME,2025-12-19T00:00:00+00:00,936.6,2025-12-26T00:00:00+00:00,925.35,53,rank_dropout
baseline_net,JKTYRE,2025-12-19T00:00:00+00:00,485.75,2025-12-26T00:00:00+00:00,497.55,102,rank_dropout
baseline_net,SHRIRAMFIN,2025-12-19T00:00:00+00:00,901.7,2025-12-26T00:00:00+00:00,960.25,55,rank_dropout
baseline_net,BHARATFORG,2025-12-19T00:00:00+00:00,1439.9,2025-12-26T00:00:00+00:00,1443.8,34,rank_dropout
baseline_net,HINDCOPPER,2025-12-05T00:00:00+00:00,371.85,2026-01-02T00:00:00+00:00,541.9,134,rank_dropout
baseline_net,IDFCFIRSTB,2025-12-12T00:00:00+00:00,82.29,2026-01-02T00:00:00+00:00,85.92,607,rank_dropout
baseline_net,HINDZINC,2025-12-12T00:00:00+00:00,561.65,2026-01-02T00:00:00+00:00,628.8,89,rank_dropout
baseline_net,LAURUSLABS,2025-12-19T00:00:00+00:00,1045.2,2026-01-02T00:00:00+00:00,1106.5,47,rank_dropout
baseline_net,EICHERMOT,2025-12-26T00:00:00+00:00,7324,2026-01-02T00:00:00+00:00,7334.5,6,rank_dropout
baseline_net,MCX,2025-12-26T00:00:00+00:00,2210.4,2026-01-02T00:00:00+00:00,2216,22,rank_dropout
baseline_net,GRANULES,2025-12-26T00:00:00+00:00,617.35,2026-01-02T00:00:00+00:00,615.35,80,rank_dropout
baseline_net,IIFL,2025-12-26T00:00:00+00:00,599.25,2026-01-02T00:00:00+00:00,641.4,83,rank_dropout
baseline_net,UPL,2025-12-26T00:00:00+00:00,774.05,2026-01-02T00:00:00+00:00,804.65,64,rank_dropout
baseline_net,MANAPPURAM,2025-12-26T00:00:00+00:00,313.35,2026-01-02T00:00:00+00:00,311.15,84,rank_dropout
baseline_net,MARUTI,2025-12-12T00:00:00+00:00,16522,2026-01-09T00:00:00+00:00,16501,3,rank_dropout
baseline_net,HINDALCO,2025-12-12T00:00:00+00:00,852.1,2026-01-09T00:00:00+00:00,900.95,58,rank_dropout
baseline_net,RELIANCE,2025-12-12T00:00:00+00:00,1556.5,2026-01-09T00:00:00+00:00,1475.3,32,rank_dropout
baseline_net,NMDC,2025-12-26T00:00:00+00:00,82.61,2026-01-09T00:00:00+00:00,80.48,605,rank_dropout
baseline_net,CRAFTSMAN,2025-12-26T00:00:00+00:00,7379.5,2026-01-09T00:00:00+00:00,7621,6,rank_dropout
baseline_net,TORNTPHARM,2025-12-26T00:00:00+00:00,3816.6,2026-01-09T00:00:00+00:00,3963.4,13,rank_dropout
baseline_net,LT,2026-01-02T00:00:00+00:00,4163.4,2026-01-09T00:00:00+00:00,4025.2,12,rank_dropout
baseline_net,CHOICEIN,2026-01-02T00:00:00+00:00,850.3,2026-01-09T00:00:00+00:00,820.2,58,rank_dropout
baseline_net,AIAENG,2026-01-02T00:00:00+00:00,4089.7,2026-01-09T00:00:00+00:00,3953.7,12,rank_dropout
baseline_net,M&M,2026-01-02T00:00:00+00:00,3802.4,2026-01-09T00:00:00+00:00,3677.3,13,rank_dropout
baseline_net,BANKBARODA,2026-01-02T00:00:00+00:00,305.05,2026-01-09T00:00:00+00:00,300.65,163,rank_dropout
baseline_net,COALINDIA,2026-01-02T00:00:00+00:00,427.9,2026-01-09T00:00:00+00:00,418.35,116,rank_dropout
baseline_net,MAHABANK,2026-01-02T00:00:00+00:00,63.93,2026-01-09T00:00:00+00:00,62.48,782,rank_dropout
baseline_net,CHOLAFIN,2026-01-02T00:00:00+00:00,1781.1,2026-01-09T00:00:00+00:00,1717.1,28,rank_dropout
baseline_net,BHEL,2026-01-02T00:00:00+00:00,299.5,2026-01-09T00:00:00+00:00,274.25,166,rank_dropout
baseline_net,NATIONALUM,2025-12-05T00:00:00+00:00,273.15,2026-01-16T00:00:00+00:00,361.6,183,rank_dropout
baseline_net,TITAN,2025-12-19T00:00:00+00:00,3930.1,2026-01-16T00:00:00+00:00,4196.9,12,rank_dropout
baseline_net,PHOENIXLTD,2025-12-19T00:00:00+00:00,1831.3,2026-01-16T00:00:00+00:00,1859,27,rank_dropout
baseline_net,ASHOKLEY,2026-01-02T00:00:00+00:00,188.78,2026-01-16T00:00:00+00:00,184.25,264,rank_dropout
baseline_net,IDFCFIRSTB,2026-01-09T00:00:00+00:00,86,2026-01-16T00:00:00+00:00,83.79,581,rank_dropout
baseline_net,EICHERMOT,2026-01-09T00:00:00+00:00,7507,2026-01-16T00:00:00+00:00,7315,6,rank_dropout
baseline_net,ICICIPRULI,2026-01-09T00:00:00+00:00,685.45,2026-01-16T00:00:00+00:00,678,72,rank_dropout
baseline_net,PERSISTENT,2026-01-09T00:00:00+00:00,6417,2026-01-16T00:00:00+00:00,6403,7,rank_dropout
baseline_net,UNIONBANK,2026-01-09T00:00:00+00:00,162.26,2026-01-16T00:00:00+00:00,176.15,308,rank_dropout
baseline_net,SUNDARMFIN,2026-01-09T00:00:00+00:00,5253,2026-01-16T00:00:00+00:00,5082.5,9,rank_dropout
baseline_net,BAJAJ-AUTO,2026-01-09T00:00:00+00:00,9562.5,2026-01-16T00:00:00+00:00,9489,5,rank_dropout
baseline_net,POLYCAB,2026-01-09T00:00:00+00:00,7685,2026-01-16T00:00:00+00:00,7121.5,6,rank_dropout
baseline_net,SBILIFE,2026-01-09T00:00:00+00:00,2070,2026-01-23T00:00:00+00:00,2002.6,24,rank_dropout
baseline_net,AXISBANK,2026-01-09T00:00:00+00:00,1272,2026-01-23T00:00:00+00:00,1258,39,rank_dropout
baseline_net,AUBANK,2026-01-09T00:00:00+00:00,999.2,2026-01-23T00:00:00+00:00,966.1,50,rank_dropout
baseline_net,BANKINDIA,2026-01-16T00:00:00+00:00,157.34,2026-01-23T00:00:00+00:00,159.65,317,rank_dropout
baseline_net,PNB,2026-01-16T00:00:00+00:00,132.36,2026-01-23T00:00:00+00:00,120.15,377,rank_dropout
baseline_net,CANBK,2026-01-16T00:00:00+00:00,157.13,2026-01-23T00:00:00+00:00,151.81,318,rank_dropout
baseline_net,NAVINFLUOR,2026-01-16T00:00:00+00:00,6156.5,2026-01-23T00:00:00+00:00,5919,8,rank_dropout
baseline_net,LTM,2026-01-16T00:00:00+00:00,6308,2026-01-23T00:00:00+00:00,5893.5,7,rank_dropout
baseline_net,MUTHOOTFIN,2026-01-16T00:00:00+00:00,3936.1,2026-01-23T00:00:00+00:00,3802.8,12,rank_dropout
baseline_net,INDIACEM,2026-01-16T00:00:00+00:00,478.55,2026-01-23T00:00:00+00:00,431.5,104,rank_dropout
baseline_net,BANKBARODA,2026-01-16T00:00:00+00:00,308.25,2026-01-23T00:00:00+00:00,296.15,162,rank_dropout
baseline_net,ABCAPITAL,2026-01-16T00:00:00+00:00,362,2026-01-23T00:00:00+00:00,347.45,138,rank_dropout
baseline_net,VEDL,2025-12-12T00:00:00+00:00,203.6,2026-02-01T00:00:00+00:00,245.37,245,rank_dropout
baseline_net,ALKEM,2026-01-09T00:00:00+00:00,5799,2026-02-01T00:00:00+00:00,5565,8,rank_dropout
baseline_net,EMCURE,2026-01-09T00:00:00+00:00,1540.6,2026-02-01T00:00:00+00:00,1485.3,32,rank_dropout
baseline_net,SBIN,2026-01-09T00:00:00+00:00,1000.5,2026-02-01T00:00:00+00:00,1018.2,49,rank_dropout
baseline_net,TATASTEEL,2026-01-16T00:00:00+00:00,188.21,2026-02-01T00:00:00+00:00,185.38,265,rank_dropout
baseline_net,MAHABANK,2026-01-16T00:00:00+00:00,66.53,2026-02-01T00:00:00+00:00,60.43,751,rank_dropout
baseline_net,HINDZINC,2026-01-23T00:00:00+00:00,698.7,2026-02-01T00:00:00+00:00,570.1,71,rank_dropout
baseline_net,HINDALCO,2026-01-23T00:00:00+00:00,950.3,2026-02-01T00:00:00+00:00,908.2,52,rank_dropout
baseline_net,NATIONALUM,2026-01-23T00:00:00+00:00,370.65,2026-02-01T00:00:00+00:00,354.2,134,rank_dropout
baseline_net,INDIANB,2026-01-23T00:00:00+00:00,876.45,2026-02-01T00:00:00+00:00,843.15,57,rank_dropout
baseline_net,NESTLEIND,2026-01-09T00:00:00+00:00,1299.1,2026-02-06T00:00:00+00:00,1303.3,38,rank_dropout
baseline_net,TORNTPHARM,2026-01-16T00:00:00+00:00,4018.2,2026-02-06T00:00:00+00:00,3939,12,rank_dropout
baseline_net,TECHM,2026-01-23T00:00:00+00:00,1701.1,2026-02-06T00:00:00+00:00,1619.9,29,rank_dropout
baseline_net,SHRIRAMFIN,2026-01-23T00:00:00+00:00,1003.55,2026-02-06T00:00:00+00:00,1002.5,49,rank_dropout
baseline_net,FEDERALBNK,2026-01-23T00:00:00+00:00,278.55,2026-02-06T00:00:00+00:00,286.8,179,rank_dropout
baseline_net,LUPIN,2026-01-23T00:00:00+00:00,2137.2,2026-02-06T00:00:00+00:00,2173.7,11,rank_dropout
baseline_net,GVT&D,2026-02-01T00:00:00+00:00,3243.6,2026-02-06T00:00:00+00:00,3552.2,15,rank_dropout
baseline_net,AXISBANK,2026-02-01T00:00:00+00:00,1340.4,2026-02-06T00:00:00+00:00,1341.6,37,rank_dropout
baseline_net,BAJAJ-AUTO,2026-02-01T00:00:00+00:00,9499.5,2026-02-06T00:00:00+00:00,9518.5,5,rank_dropout
baseline_net,OIL,2026-02-01T00:00:00+00:00,501.8,2026-02-06T00:00:00+00:00,497.25,99,rank_dropout
baseline_net,ZFCVINDIA,2026-02-01T00:00:00+00:00,2535,2026-02-06T00:00:00+00:00,2480.67,19,rank_dropout
baseline_net,AIAENG,2026-02-01T00:00:00+00:00,3996.4,2026-02-06T00:00:00+00:00,3882.7,12,rank_dropout
baseline_net,AUBANK,2026-02-01T00:00:00+00:00,979.6,2026-02-06T00:00:00+00:00,991.05,51,rank_dropout
baseline_net,LTM,2026-02-01T00:00:00+00:00,6070.5,2026-02-06T00:00:00+00:00,5561.5,6,rank_dropout
baseline_net,ASHOKLEY,2026-01-23T00:00:00+00:00,192.98,2026-02-13T00:00:00+00:00,204.63,259,rank_dropout
baseline_net,JKTYRE,2026-01-23T00:00:00+00:00,508.05,2026-02-13T00:00:00+00:00,587.95,98,rank_dropout
baseline_net,NAVINFLUOR,2026-02-01T00:00:00+00:00,5950,2026-02-13T00:00:00+00:00,6304,8,rank_dropout
baseline_net,SUNDARMFIN,2026-02-06T00:00:00+00:00,5439,2026-02-13T00:00:00+00:00,5289.5,9,rank_dropout
baseline_net,NYKAA,2026-02-06T00:00:00+00:00,276.99,2026-02-13T00:00:00+00:00,270.95,180,rank_dropout
baseline_net,BPCL,2026-02-06T00:00:00+00:00,386.35,2026-02-13T00:00:00+00:00,374.1,129,rank_dropout
baseline_net,GESHIP,2026-02-06T00:00:00+00:00,1274.2,2026-02-13T00:00:00+00:00,1300.1,39,rank_dropout
baseline_net,KARURVYSYA,2026-02-06T00:00:00+00:00,318.1,2026-02-13T00:00:00+00:00,316,157,rank_dropout
baseline_net,ADANIPORTS,2026-02-06T00:00:00+00:00,1550.7,2026-02-13T00:00:00+00:00,1519,32,rank_dropout
baseline_net,IDFCFIRSTB,2026-02-06T00:00:00+00:00,85.11,2026-02-13T00:00:00+00:00,81.54,587,rank_dropout
baseline_net,BHARATFORG,2026-02-06T00:00:00+00:00,1557.5,2026-02-13T00:00:00+00:00,1738.8,32,rank_dropout
baseline_net,APLAPOLLO,2026-01-23T00:00:00+00:00,2000.1,2026-02-20T00:00:00+00:00,2187.5,24,rank_dropout
baseline_net,JSWSTEEL,2026-02-01T00:00:00+00:00,1191.5,2026-02-20T00:00:00+00:00,1235.8,41,rank_dropout
baseline_net,SAIL,2026-02-06T00:00:00+00:00,160.52,2026-02-20T00:00:00+00:00,158.75,311,rank_dropout
baseline_net,INDUSTOWER,2026-02-06T00:00:00+00:00,443.35,2026-02-20T00:00:00+00:00,474.35,112,rank_dropout
baseline_net,EICHERMOT,2026-02-13T00:00:00+00:00,8065,2026-02-20T00:00:00+00:00,7936.5,6,rank_dropout
baseline_net,ULTRACEMCO,2026-02-13T00:00:00+00:00,12963,2026-02-20T00:00:00+00:00,12766,3,rank_dropout
baseline_net,TVSMOTOR,2026-02-13T00:00:00+00:00,3864.6,2026-02-20T00:00:00+00:00,3816.2,12,rank_dropout
baseline_net,TORNTPHARM,2026-02-13T00:00:00+00:00,4078,2026-02-20T00:00:00+00:00,4241.7,12,rank_dropout
baseline_net,ZFCVINDIA,2026-02-13T00:00:00+00:00,2643,2026-02-20T00:00:00+00:00,2541,18,rank_dropout
baseline_net,BAJAJ-AUTO,2026-02-13T00:00:00+00:00,9760,2026-02-20T00:00:00+00:00,9807,5,rank_dropout
baseline_net,SHRIRAMFIN,2026-02-13T00:00:00+00:00,1065.8,2026-02-20T00:00:00+00:00,1059.3,46,rank_dropout
baseline_net,LUPIN,2026-02-13T00:00:00+00:00,2199.3,2026-02-20T00:00:00+00:00,2219.4,18,rank_dropout
baseline_net,JINDALSTEL,2026-01-23T00:00:00+00:00,1063.6,2026-02-27T00:00:00+00:00,1244.2,47,rank_dropout
baseline_net,NTPC,2026-02-06T00:00:00+00:00,365.05,2026-02-27T00:00:00+00:00,381.9,136,rank_dropout
baseline_net,SBIN,2026-02-06T00:00:00+00:00,1066.4,2026-02-27T00:00:00+00:00,1201.7,46,rank_dropout
baseline_net,MFSL,2026-02-06T00:00:00+00:00,1704.6,2026-02-27T00:00:00+00:00,1813.4,29,rank_dropout
baseline_net,LT,2026-02-13T00:00:00+00:00,4173.9,2026-02-27T00:00:00+00:00,4278.3,11,rank_dropout
baseline_net,ASTRAL,2026-02-13T00:00:00+00:00,1596.5,2026-02-27T00:00:00+00:00,1667.9,31,rank_dropout
baseline_net,ABSLAMC,2026-02-20T00:00:00+00:00,917.9,2026-02-27T00:00:00+00:00,893.6,54,rank_dropout
baseline_net,UNIONBANK,2026-02-20T00:00:00+00:00,193.98,2026-02-27T00:00:00+00:00,202.27,257,rank_dropout
baseline_net,AUBANK,2026-02-20T00:00:00+00:00,1029.65,2026-02-27T00:00:00+00:00,958.35,48,rank_dropout
baseline_net,CUMMINSIND,2026-02-20T00:00:00+00:00,4733.9,2026-02-27T00:00:00+00:00,4898.3,10,rank_dropout
baseline_net,VOLTAS,2026-02-13T00:00:00+00:00,1525.4,2026-03-06T00:00:00+00:00,1478.4,32,rank_dropout
baseline_net,KEI,2026-02-13T00:00:00+00:00,4566.8,2026-03-06T00:00:00+00:00,4921,10,rank_dropout
baseline_net,INDIANB,2026-02-20T00:00:00+00:00,946.7,2026-03-06T00:00:00+00:00,939.4,52,rank_dropout
baseline_net,ONGC,2026-02-20T00:00:00+00:00,278.65,2026-03-06T00:00:00+00:00,278.95,179,rank_dropout
baseline_net,BANKINDIA,2026-02-20T00:00:00+00:00,171.7,2026-03-06T00:00:00+00:00,159.58,291,rank_dropout
baseline_net,BANKBARODA,2026-02-20T00:00:00+00:00,309.05,2026-03-06T00:00:00+00:00,295.35,96,rank_dropout
baseline_net,SIEMENS,2026-02-27T00:00:00+00:00,3418.6,2026-03-06T00:00:00+00:00,3268.9,14,rank_dropout
baseline_net,SAILIFE,2026-02-27T00:00:00+00:00,998.25,2026-03-06T00:00:00+00:00,1037,50,rank_dropout
baseline_net,FEDERALBNK,2026-02-27T00:00:00+00:00,299.85,2026-03-06T00:00:00+00:00,286.5,166,rank_dropout
baseline_net,IOC,2026-02-27T00:00:00+00:00,187.47,2026-03-06T00:00:00+00:00,168.68,266,rank_dropout
baseline_net,PETRONET,2026-02-27T00:00:00+00:00,323.4,2026-03-06T00:00:00+00:00,290.4,154,rank_dropout
baseline_net,SAIL,2026-02-27T00:00:00+00:00,165.71,2026-03-06T00:00:00+00:00,154.94,301,rank_dropout
baseline_net,3MINDIA,2026-02-27T00:00:00+00:00,37505,2026-03-06T00:00:00+00:00,34320,1,rank_dropout
baseline_net,POWERINDIA,2026-02-20T00:00:00+00:00,23871,2026-03-13T00:00:00+00:00,24165,2,rank_dropout
baseline_net,POLYCAB,2026-02-20T00:00:00+00:00,7869,2026-03-13T00:00:00+00:00,7193.5,6,rank_dropout
baseline_net,BHARATFORG,2026-02-20T00:00:00+00:00,1780,2026-03-13T00:00:00+00:00,1675.1,28,rank_dropout
baseline_net,RRKABEL,2026-02-27T00:00:00+00:00,1562.6,2026-03-13T00:00:00+00:00,1343.1,31,rank_dropout
baseline_net,TITAN,2026-02-27T00:00:00+00:00,4327.5,2026-03-13T00:00:00+00:00,4073.2,11,rank_dropout
baseline_net,ASTRAL,2026-03-06T00:00:00+00:00,1689.2,2026-03-13T00:00:00+00:00,1611.8,29,rank_dropout
baseline_net,BEL,2026-03-06T00:00:00+00:00,468.45,2026-03-13T00:00:00+00:00,439.4,106,rank_dropout
baseline_net,ABSLAMC,2026-03-06T00:00:00+00:00,924.4,2026-03-13T00:00:00+00:00,932.8,54,rank_dropout
baseline_net,MRPL,2026-03-06T00:00:00+00:00,206.55,2026-03-13T00:00:00+00:00,178.14,242,rank_dropout
baseline_net,SCHAEFFLER,2026-03-06T00:00:00+00:00,4325.8,2026-03-13T00:00:00+00:00,3830.6,11,rank_dropout
baseline_net,GVT&D,2026-03-06T00:00:00+00:00,3869,2026-03-13T00:00:00+00:00,3604.3,12,rank_dropout
baseline_net,DATAPATTNS,2026-03-06T00:00:00+00:00,3491.2,2026-03-13T00:00:00+00:00,3215,7,rank_dropout
baseline_net,KIRLOSENG,2026-03-06T00:00:00+00:00,1510.5,2026-03-20T00:00:00+00:00,1376.7,33,rank_dropout
baseline_net,AJANTPHARM,2026-03-06T00:00:00+00:00,2992,2026-03-20T00:00:00+00:00,2904.7,16,rank_dropout
baseline_net,TIMKEN,2026-03-13T00:00:00+00:00,3445.4,2026-03-20T00:00:00+00:00,3163.3,14,rank_dropout
baseline_net,J&KBANK,2026-03-13T00:00:00+00:00,120.81,2026-03-20T00:00:00+00:00,118.82,413,rank_dropout
